,id,kanji,kana,hiragana,level,haskanji
3247,3247,合流,ごうりゅう,ごうりゅう,n2,True
3248,3248,効力,こうりょく,こうりょく,n2,True
3249,3249,焦がす,こがす,こがす,n2,True
3250,3250,国王,こくおう,こくおう,n2,True
3251,3251,国籍,こくせき,こくせき,n2,True
3252,3252,国立,こくりつ,こくりつ,n2,True
3253,3253,ご苦労さま,ごくろうさま,ごくろうさま,n2,True
3254,3254,焦げる,こげる,こげる,n2,True
3255,3255,凍える,こごえる,こごえる,n2,True
3256,3256,心当たり,こころあたり,こころあたり,n2,True
3257,3257,心得る,こころえる,こころえる,n2,True
3258,3258,腰掛け,こしかけ,こしかけ,n2,True
3259,3259,腰掛ける,こしかける,こしかける,n2,True
3260,3260,五十音,ごじゅうおん,ごじゅうおん,n2,True
3261,3261,胡椒,こしょう,こしょう,n2,True
3262,3262,拵える,こしらえる,こしらえる,n2,True
3263,3263,擦る,こする,こする,n2,True
3264,3264,個体,こたい,こたい,n2,True
3265,3265,ご馳走さま,ごちそうさま,ごちそうさま,n2,True
3266,3266,こちらこそ,こちらこそ,こちらこそ,n2,False
3267,3267,小遣い,こづかい,こづかい,n2,True
3268,3268,コック,コック,こっく,n2,False
3269,3269,こっそり,こっそり,こっそり,n2,False
3270,3270,古典,こてん,こてん,n2,True
3271,3271,琴,こと,こと,n2,True
3272,3272,言付ける,ことづける,ことづける,n2,True
3273,3273,言葉遣い,ことばづかい,ことばづかい,n2,True
3274,3274,此間,こないだ,こないだ,n2,True
3275,3275,ご無沙汰,ごぶさた,ごぶさた,n2,True
3276,3276,零す,こぼす,こぼす,n2,True
3277,3277,零れる,こぼれる,こぼれる,n2,True
3278,3278,護謨,ゴム,ごむ,n2,True
3279,3279,御免,ごめん,ごめん,n2,True
3280,3280,ご免ください,ごめんください,ごめんください,n2,True
3281,3281,小指,こゆび,こゆび,n2,True
3282,3282,娯楽,ごらく,ごらく,n2,True
3283,3283,御覧,ごらん,ごらん,n2,True
3284,3284,コレクション,コレクション,これくしょん,n2,False
3285,3285,転がす,ころがす,ころがす,n2,True
3286,3286,転がる,ころがる,ころがる,n2,True
3287,3287,紺,こん,こん,n2,True
3288,3288,コンクール,コンクール,こんくーる,n2,False
3289,3289,混凝土,こんくりいと,こんくりいと,n2,True
3290,3290,混合,こんごう,こんごう,n2,True
3291,3291,コンセント,コンセント,こんせんと,n2,False
3292,3292,今晩は,こんばんは,こんばんは,n2,True
3293,3293,サークル,サークル,さーくる,n2,False
3294,3294,在学,ざいがく,ざいがく,n2,True
3295,3295,再三,さいさん,さいさん,n2,True
3296,3296,祭日,さいじつ,さいじつ,n2,True
3297,3297,催促,さいそく,さいそく,n2,True
3298,3298,採点,さいてん,さいてん,n2,True
3299,3299,災難,さいなん,さいなん,n2,True
3300,3300,裁縫,さいほう,さいほう,n2,True
3301,3301,材木,ざいもく,ざいもく,n2,True
3302,3302,サイレン,サイレン,さいれん,n2,False
3303,3303,逆さま,さかさま,さかさま,n2,True
3304,3304,遡る,さかのぼる,さかのぼる,n2,True
3305,3305,酒場,さかば,さかば,n2,True
3306,3306,先ほど,さきほど,さきほど,n2,True
3307,3307,裂く,さく,さく,n2,True
3308,3308,索引,さくいん,さくいん,n2,True
3309,3309,作者,さくしゃ,さくしゃ,n2,True
3310,3310,削除,さくじょ,さくじょ,n2,True
3311,3311,作成,さくせい,さくせい,n2,True
3312,3312,作製,さくせい,さくせい,n2,True
3313,3313,探る,さぐる,さぐる,n2,True
3314,3314,囁く,ささやく,ささやく,n2,True
3315,3315,刺さる,ささる,ささる,n2,True
3316,3316,匙,さじ,さじ,n2,True
3317,3317,座敷,ざしき,ざしき,n2,True
3318,3318,差し引き,さしひき,さしひき,n2,True
3319,3319,刺身,さしみ,さしみ,n2,True
3320,3320,刺す,さす,さす,n2,True
3321,3321,挿す,さす,さす,n2,True
3322,3322,注す,さす,さす,n2,True
3323,3323,流石,さすが,さすが,n2,True
3324,3324,撮影,さつえい,さつえい,n2,True
3325,3325,雑音,ざつおん,ざつおん,n2,True
3326,3326,早速,さっそく,さっそく,n2,True
3327,3327,錆,さび,さび,n2,True
3328,3328,錆びる,さびる,さびる,n2,True
3329,3329,座布団,ざぶとん,ざぶとん,n2,True
3330,3330,冷ます,さます,さます,n2,True
3331,3331,妨げる,さまたげる,さまたげる,n2,True
3332,3332,左様なら,さようなら,さようなら,n2,True
3333,3333,サラリーマン,サラリーマン,さらりーまん,n2,False
3334,3334,騒がしい,さわがしい,さわがしい,n2,True
3335,3335,爽やか,さわやか,さわやか,n2,True
3336,3336,三角,さんかく,さんかく,n2,True
3337,3337,算数,さんすう,さんすう,n2,True
3338,3338,酸性,さんせい,さんせい,n2,True
3339,3339,産地,さんち,さんち,n2,True
3340,3340,サンプル,サンプル,さんぷる,n2,False
3341,3341,山林,さんりん,さんりん,n2,True
3342,3342,シーズン,シーズン,しーずん,n2,False
3343,3343,シーツ,シーツ,しーつ,n2,False
3344,3344,しーん,しーん,しーん,n2,False
3345,3345,仕上がる,しあがる,しあがる,n2,True
3346,3346,明々後日,しあさって,しあさって,n2,True
3347,3347,寺院,じいん,じいん,n2,True
3348,3348,自衛,じえい,じえい,n2,True
3349,3349,司会,しかい,しかい,n2,True
3350,3350,四角,しかく,しかく,n2,True
3351,3351,四角い,しかくい,しかくい,n2,True
3352,3352,時間割,じかんわり,じかんわり,n2,True
3353,3353,四季,しき,しき,n2,True
3354,3354,敷地,しきち,しきち,n2,True
3355,3355,至急,しきゅう,しきゅう,n2,True
3356,3356,敷く,しく,しく,n2,True
3357,3357,茂る,しげる,しげる,n2,True
3358,3358,持参,じさん,じさん,n2,True
3359,3359,磁石,じしゃく,じしゃく,n2,True
3360,3360,四捨五入,ししゃごにゅう,ししゃごにゅう,n2,True
3361,3361,始終,しじゅう,しじゅう,n2,True
3362,3362,自習,じしゅう,じしゅう,n2,True
3363,3363,静まる,しずまる,しずまる,n2,True
3364,3364,姿勢,しせい,しせい,n2,True
3365,3365,自然科学,しぜんかがく,しぜんかがく,n2,True
3366,3366,時速,じそく,じそく,n2,True
3367,3367,子孫,しそん,しそん,n2,True
3368,3368,死体,したい,したい,n2,True
3369,3369,下町,したまち,したまち,n2,True
3370,3370,自治,じち,じち,n2,True
3371,3371,実感,じっかん,じっかん,n2,True
3372,3372,湿気,しっけ,しっけ,n2,True
3373,3373,しつこい,しつこい,しつこい,n2,False
3374,3374,実績,じっせき,じっせき,n2,True
3375,3375,湿度,しつど,しつど,n2,True
3376,3376,執筆,しっぴつ,しっぴつ,n2,True
3377,3377,尻尾,しっぽ,しっぽ,n2,True
3378,3378,実用,じつよう,じつよう,n2,True
3379,3379,実力,じつりょく,じつりょく,n2,True
3380,3380,実例,じつれい,じつれい,n2,True
3381,3381,失恋,しつれん,しつれん,n2,True
3382,3382,私鉄,してつ,してつ,n2,True
3383,3383,児童,じどう,じどう,n2,True
3384,3384,縛る,しばる,しばる,n2,True
3385,3385,地盤,じばん,じばん,n2,True
3386,3386,痺れる,しびれる,しびれる,n2,True
3387,3387,紙幣,しへい,しへい,n2,True
3388,3388,萎む,しぼむ,しぼむ,n2,True
3389,3389,絞る,しぼる,しぼる,n2,True
3390,3390,縞,しま,しま,n2,True
3391,3391,地味,じみ,じみ,n2,True
3392,3392,沁み沁み,しみじみ,しみじみ,n2,True
3393,3393,氏名,しめい,しめい,n2,True
3394,3394,締め切り,しめきり,しめきり,n2,True
3395,3395,締め切る,しめきる,しめきる,n2,True
3396,3396,湿る,しめる,しめる,n2,True
3397,3397,ジャーナリスト,ジャーナリスト,じゃーなりすと,n2,False
3398,3398,社会科学,しゃかいかがく,しゃかいかがく,n2,True
3399,3399,しゃがむ,しゃがむ,しゃがむ,n2,False
3400,3400,蛇口,じゃぐち,じゃぐち,n2,True
3401,3401,弱点,じゃくてん,じゃくてん,n2,True
3402,3402,車庫,しゃこ,しゃこ,n2,True
3403,3403,車掌,しゃしょう,しゃしょう,n2,True
3404,3404,写生,しゃせい,しゃせい,n2,True
3405,3405,社説,しゃせつ,しゃせつ,n2,True
3406,3406,吃逆,しゃっくり,しゃっくり,n2,True
3407,3407,シャッター,シャッター,しゃったー,n2,False
3408,3408,しゃぶる,しゃぶる,しゃぶる,n2,False
3409,3409,車輪,しゃりん,しゃりん,n2,True
3410,3410,洒落,しゃれ,しゃれ,n2,True
3411,3411,じゃん拳,じゃんけん,じゃんけん,n2,True
3412,3412,集会,しゅうかい,しゅうかい,n2,True
3413,3413,集金,しゅうきん,しゅうきん,n2,True
3414,3414,集合,しゅうごう,しゅうごう,n2,True
3415,3415,習字,しゅうじ,しゅうじ,n2,True
3416,3416,修繕,しゅうぜん,しゅうぜん,n2,True
3417,3417,絨毯,じゅうたん,じゅうたん,n2,True
3418,3418,終点,しゅうてん,しゅうてん,n2,True
3419,3419,重点,じゅうてん,じゅうてん,n2,True
3420,3420,周辺,しゅうへん,しゅうへん,n2,True
3421,3421,重役,じゅうやく,じゅうやく,n2,True
3422,3422,終了,しゅうりょう,しゅうりょう,n2,True
3423,3423,重量,じゅうりょう,じゅうりょう,n2,True
3424,3424,重力,じゅうりょく,じゅうりょく,n2,True
3425,3425,熟語,じゅくご,じゅくご,n2,True
3426,3426,祝日,しゅくじつ,しゅくじつ,n2,True
3427,3427,縮小,しゅくしょう,しゅくしょう,n2,True
3428,3428,受験,じゅけん,じゅけん,n2,True
3429,3429,主語,しゅご,しゅご,n2,True
3430,3430,出勤,しゅっきん,しゅっきん,n2,True
3431,3431,述語,じゅつご,じゅつご,n2,True
3432,3432,出張,しゅっちょう,しゅっちょう,n2,True
3433,3433,寿命,じゅみょう,じゅみょう,n2,True
3434,3434,主役,しゅやく,しゅやく,n2,True
3435,3435,受話器,じゅわき,じゅわき,n2,True
3436,3436,循環,じゅんかん,じゅんかん,n2,True
3437,3437,巡査,じゅんさ,じゅんさ,n2,True
3438,3438,順々,じゅんじゅん,じゅんじゅん,n2,True
3439,3439,順序,じゅんじょ,じゅんじょ,n2,True
3440,3440,純情,じゅんじょう,じゅんじょう,n2,True
3441,3441,純粋,じゅんすい,じゅんすい,n2,True
3442,3442,消化,しょうか,しょうか,n2,True
3443,3443,小学生,しょうがくせい,しょうがくせい,n2,True
3444,3444,仕様が無い,しようがない,しようがない,n2,True
3445,3445,将棋,しょうぎ,しょうぎ,n2,True
3446,3446,蒸気,じょうき,じょうき,n2,True
3447,3447,定規,じょうぎ,じょうぎ,n2,True
3448,3448,上級,じょうきゅう,じょうきゅう,n2,True
3449,3449,商業,しょうぎょう,しょうぎょう,n2,True
3450,3450,消極的,しょうきょくてき,しょうきょくてき,n2,True
3451,3451,賞金,しょうきん,しょうきん,n2,True
3452,3452,上下,じょうげ,じょうげ,n2,True
3453,3453,障子,しょうじ,しょうじ,n2,True
3454,3454,商社,しょうしゃ,しょうしゃ,n2,True
3455,3455,乗車,じょうしゃ,じょうしゃ,n2,True
3456,3456,上旬,じょうじゅん,じょうじゅん,n2,True
3457,3457,小数,しょうすう,しょうすう,n2,True
3458,3458,生ずる,しょうずる,しょうずる,n2,True
3459,3459,商店,しょうてん,しょうてん,n2,True
3460,3460,消毒,しょうどく,しょうどく,n2,True
3461,3461,勝敗,しょうはい,しょうはい,n2,True
3462,3462,蒸発,じょうはつ,じょうはつ,n2,True
3463,3463,賞品,しょうひん,しょうひん,n2,True
3464,3464,勝負,しょうぶ,しょうぶ,n2,True
3465,3465,小便,しょうべん,しょうべん,n2,True
3466,3466,消防署,しょうぼうしょ,しょうぼうしょ,n2,True
3467,3467,正味,しょうみ,しょうみ,n2,True
3468,3468,省略,しょうりゃく,しょうりゃく,n2,True
3469,3469,初級,しょきゅう,しょきゅう,n2,True
3470,3470,助教授,じょきょうじゅ,じょきょうじゅ,n2,True
3471,3471,食塩,しょくえん,しょくえん,n2,True
3472,3472,職人,しょくにん,しょくにん,n2,True
3473,3473,初旬,しょじゅん,しょじゅん,n2,True
3474,3474,書籍,しょせき,しょせき,n2,True
3475,3475,食器,しょっき,しょっき,n2,True
3476,3476,ショップ,ショップ,しょっぷ,n2,False
3477,3477,書店,しょてん,しょてん,n2,True
3478,3478,書道,しょどう,しょどう,n2,True
3479,3479,白髪,しらが,しらが,n2,True
3480,3480,シリーズ,シリーズ,しりーず,n2,False
3481,3481,知り合い,しりあい,しりあい,n2,True
3482,3482,私立,しりつ,しりつ,n2,True
3483,3483,汁,しる,しる,n2,True
3484,3484,芯,しん,しん,n2,True
3485,3485,新幹線,しんかんせん,しんかんせん,n2,True
3486,3486,真空,しんくう,しんくう,n2,True
3487,3487,心身,しんしん,しんしん,n2,True
3488,3488,信ずる,しんずる,しんずる,n2,True
3489,3489,人造,じんぞう,じんぞう,n2,True
3490,3490,診断,しんだん,しんだん,n2,True
3491,3491,侵入,しんにゅう,しんにゅう,n2,True
3492,3492,人文科学,じんぶんかがく,じんぶんかがく,n2,True
3493,3493,人命,じんめい,じんめい,n2,True
3494,3494,深夜,しんや,しんや,n2,True
3495,3495,森林,しんりん,しんりん,n2,True
3496,3496,親類,しんるい,しんるい,n2,True
3497,3497,針路,しんろ,しんろ,n2,True
3498,3498,神話,しんわ,しんわ,n2,True
3499,3499,酢,す,す,n2,True
3500,3500,水産,すいさん,すいさん,n2,True
3501,3501,炊事,すいじ,すいじ,n2,True
3502,3502,水蒸気,すいじょうき,すいじょうき,n2,True
3503,3503,水素,すいそ,すいそ,n2,True
3504,3504,垂直,すいちょく,すいちょく,n2,True
3505,3505,水滴,すいてき,すいてき,n2,True
3506,3506,水筒,すいとう,すいとう,n2,True
3507,3507,随筆,ずいひつ,ずいひつ,n2,True
3508,3508,水分,すいぶん,すいぶん,n2,True
3509,3509,水平,すいへい,すいへい,n2,True
3510,3510,水平線,すいへいせん,すいへいせん,n2,True
3511,3511,水曜,すいよう,すいよう,n2,True
3512,3512,図々しい,ずうずうしい,ずうずうしい,n2,True
3513,3513,末っ子,すえっこ,すえっこ,n2,True
3514,3514,スカーフ,スカーフ,すかーふ,n2,False
3515,3515,図鑑,ずかん,ずかん,n2,True
3516,3516,杉,すぎ,すぎ,n2,True
3517,3517,好き嫌い,すききらい,すききらい,n2,True
3518,3518,好き好き,すきずき,すきずき,n2,True
3519,3519,透き通る,すきとおる,すきとおる,n2,True
3520,3520,隙間,すきま,すきま,n2,True
3521,3521,スクール,スクール,すくーる,n2,False
3522,3522,少なくとも,すくなくとも,すくなくとも,n2,True
3523,3523,図形,ずけい,ずけい,n2,True
3524,3524,スケジュール,スケジュール,すけじゅーる,n2,False
3525,3525,涼む,すずむ,すずむ,n2,True
3526,3526,スタート,スタート,すたーと,n2,False
3527,3527,スチュワーデス,スチュワーデス,すちゅわーです,n2,False
3528,3528,すっきり,すっきり,すっきり,n2,False
3529,3529,酸っぱい,すっぱい,すっぱい,n2,True
3530,3530,ステージ,ステージ,すてーじ,n2,False
3531,3531,ストッキング,ストッキング,すとっきんぐ,n2,False
3532,3532,ストップ,ストップ,すとっぷ,n2,False
3533,3533,素直,すなお,すなお,n2,True
3534,3534,頭脳,ずのう,ずのう,n2,True
3535,3535,スピーカー,スピーカー,すぴーかー,n2,False
3536,3536,図表,ずひょう,ずひょう,n2,True
3537,3537,スマート,スマート,すまーと,n2,False
3538,3538,住まい,すまい,すまい,n2,True
3539,3539,済まない,すまない,すまない,n2,True
3540,3540,墨,すみ,すみ,n2,True
3541,3541,澄む,すむ,すむ,n2,True
3542,3542,相撲,すもう,すもう,n2,True
3543,3543,スライド,スライド,すらいど,n2,False
3544,3544,滑らす,ずらす,ずらす,n2,True
3545,3545,ずらり,ずらり,ずらり,n2,False
3546,3546,刷る,する,する,n2,True
3547,3547,狡い,ずるい,ずるい,n2,True
3548,3548,すれ違う,すれちがう,すれちがう,n2,True
3549,3549,寸法,すんぽう,すんぽう,n2,True
3550,3550,姓,せい,せい,n2,True
3551,3551,税関,ぜいかん,ぜいかん,n2,True
3552,3552,制作,せいさく,せいさく,n2,True
3553,3553,製作,せいさく,せいさく,n2,True
3554,3554,性質,せいしつ,せいしつ,n2,True
3555,3555,清書,せいしょ,せいしょ,n2,True
3556,3556,青少年,せいしょうねん,せいしょうねん,n2,True
3557,3557,清掃,せいそう,せいそう,n2,True
3558,3558,生存,せいぞん,せいぞん,n2,True
3559,3559,生長,せいちょう,せいちょう,n2,True
3560,3560,政党,せいとう,せいとう,n2,True
3561,3561,生年月日,せいねんがっぴ,せいねんがっぴ,n2,True
3562,3562,整備,せいび,せいび,n2,True
3563,3563,性別,せいべつ,せいべつ,n2,True
3564,3564,正方形,せいほうけい,せいほうけい,n2,True
3565,3565,正門,せいもん,せいもん,n2,True
3566,3566,成立,せいりつ,せいりつ,n2,True
3567,3567,西暦,せいれき,せいれき,n2,True
3568,3568,背負う,せおう,せおう,n2,True
3569,3569,赤道,せきどう,せきどう,n2,True
3570,3570,折角,せっかく,せっかく,n2,True
3571,3571,接近,せっきん,せっきん,n2,True
3572,3572,接する,せっする,せっする,n2,True
3573,3573,せっせと,せっせと,せっせと,n2,False
3574,3574,接続,せつぞく,せつぞく,n2,True
3575,3575,瀬戸物,せともの,せともの,n2,True
3576,3576,是非とも,ぜひとも,ぜひとも,n2,True
3577,3577,迫る,せまる,せまる,n2,True
3578,3578,ゼミ,ゼミ,ぜみ,n2,False
3579,3579,攻め手,せめて,せめて,n2,True
3580,3580,攻める,せめる,せめる,n2,True
3581,3581,セメント,セメント,せめんと,n2,False
3582,3582,栓,せん,せん,n2,True
3583,3583,前後,ぜんご,ぜんご,n2,True
3584,3584,洗剤,せんざい,せんざい,n2,True
3585,3585,全身,ぜんしん,ぜんしん,n2,True
3586,3586,扇子,せんす,せんす,n2,True
3587,3587,専制,せんせい,せんせい,n2,True
3588,3588,先々月,せんせんげつ,せんせんげつ,n2,True
3589,3589,先先週,せんせんしゅう,せんせんしゅう,n2,True
3590,3590,先祖,せんぞ,せんぞ,n2,True
3591,3591,センチ,センチ,せんち,n2,False
3592,3592,宣伝,せんでん,せんでん,n2,True
3593,3593,先頭,せんとう,せんとう,n2,True
3594,3594,全般,ぜんぱん,ぜんぱん,n2,True
3595,3595,扇風機,せんぷうき,せんぷうき,n2,True
3596,3596,線路,せんろ,せんろ,n2,True
3597,3597,相違,そうい,そうい,n2,True
3598,3598,そう言えば,そういえば,そういえば,n2,True
3599,3599,雑巾,ぞうきん,ぞうきん,n2,True
3600,3600,増減,ぞうげん,ぞうげん,n2,True
3601,3601,倉庫,そうこ,そうこ,n2,True
3602,3602,相互,そうご,そうご,n2,True
3603,3603,創作,そうさく,そうさく,n2,True
3604,3604,葬式,そうしき,そうしき,n2,True
3605,3605,騒々しい,そうぞうしい,そうぞうしい,n2,True
3606,3606,増大,ぞうだい,ぞうだい,n2,True
3607,3607,送別,そうべつ,そうべつ,n2,True
3608,3608,草履,ぞうり,ぞうり,n2,True
3609,3609,総理大臣,そうりだいじん,そうりだいじん,n2,True
3610,3610,属する,ぞくする,ぞくする,n2,True
3611,3611,続々,ぞくぞく,ぞくぞく,n2,True
3612,3612,速達,そくたつ,そくたつ,n2,True
3613,3613,測定,そくてい,そくてい,n2,True
3614,3614,測量,そくりょう,そくりょう,n2,True
3615,3615,速力,そくりょく,そくりょく,n2,True
3616,3616,素質,そしつ,そしつ,n2,True
3617,3617,祖先,そせん,そせん,n2,True
3618,3618,そそっかしい,そそっかしい,そそっかしい,n2,False
3619,3619,率直,そっちょく,そっちょく,n2,True
3620,3620,そっと,そっと,そっと,n2,False
3621,3621,その上,そのうえ,そのうえ,n2,True
3622,3622,その頃,そのころ,そのころ,n2,True
3623,3623,その為,そのため,そのため,n2,True
3624,3624,その他,そのほか,そのほか,n2,True
3625,3625,蕎麦,そば,そば,n2,True
3626,3626,剃る,そる,そる,n2,True
3627,3627,それなのに,それなのに,それなのに,n2,False
3628,3628,逸れる,それる,それる,n2,True
3629,3629,揃う,そろう,そろう,n2,True
3630,3630,揃える,そろえる,そろえる,n2,True
3631,3631,算盤,そろばん,そろばん,n2,True
3632,3632,存じる,ぞんじる,ぞんじる,n2,True
3633,3633,存ずる,ぞんずる,ぞんずる,n2,True
3634,3634,損得,そんとく,そんとく,n2,True
3635,3635,タイア,タイア,たいあ,n2,False
3636,3636,ダイアグラム,ダイアグラム,だいあぐらむ,n2,False
3637,3637,大学院,だいがくいん,だいがくいん,n2,True
3638,3638,大工,だいく,だいく,n2,True
3639,3639,体系,たいけい,たいけい,n2,True
3640,3640,太鼓,たいこ,たいこ,n2,True
3641,3641,対策,たいさく,たいさく,n2,True
3642,3642,大して,たいして,たいして,n2,True
3643,3643,対照,たいしょう,たいしょう,n2,True
3644,3644,大小,だいしょう,だいしょう,n2,True
3645,3645,体操,たいそう,たいそう,n2,True
3646,3646,大層,たいそう,たいそう,n2,True
3647,3647,大木,たいぼく,たいぼく,n2,True
3648,3648,代名詞,だいめいし,だいめいし,n2,True
3649,3649,ダイヤモンド,ダイヤモンド,だいやもんど,n2,False
3650,3650,ダイヤル,ダイヤル,だいやる,n2,False
3651,3651,対立,たいりつ,たいりつ,n2,True
3652,3652,田植え,たうえ,たうえ,n2,True
3653,3653,絶えず,たえず,たえず,n2,True
3654,3654,耐える,たえる,たえる,n2,True
3655,3655,楕円,だえん,だえん,n2,True
3656,3656,高める,たかめる,たかめる,n2,True
3657,3657,耕す,たがやす,たがやす,n2,True
3658,3658,滝,たき,たき,n2,True
3659,3659,炊く,たく,たく,n2,True
3660,3660,焚く,たく,たく,n2,True
3661,3661,蓄える,たくわえる,たくわえる,n2,True
3662,3662,竹,たけ,たけ,n2,True
3663,3663,助かる,たすかる,たすかる,n2,True
3664,3664,但し,ただし,ただし,n2,True
3665,3665,畳む,たたむ,たたむ,n2,True
3666,3666,立ち止まる,たちどまる,たちどまる,n2,True
3667,3667,忽ち,たちまち,たちまち,n2,True
3668,3668,建つ,たつ,たつ,n2,True
3669,3669,脱線,だっせん,だっせん,n2,True
3670,3670,妥当,だとう,だとう,n2,True
3671,3671,例える,たとえる,たとえる,n2,True
3672,3672,頼もしい,たのもしい,たのもしい,n2,True
3673,3673,足袋,たび,たび,n2,True
3674,3674,ダブル,ダブル,だぶる,n2,False
3675,3675,騙す,だます,だます,n2,True
3676,3676,溜まる,たまる,たまる,n2,True
3677,3677,ダム,ダム,だむ,n2,False
3678,3678,ため息,ためいき,ためいき,n2,True
3679,3679,躊躇う,ためらう,ためらう,n2,True
3680,3680,だらし無い,だらしない,だらしない,n2,True
3681,3681,足る,たる,たる,n2,True
3682,3682,段階,だんかい,だんかい,n2,True
3683,3683,短期,たんき,たんき,n2,True
3684,3684,炭鉱,たんこう,たんこう,n2,True
3685,3685,短所,たんしょ,たんしょ,n2,True
3686,3686,箪笥,たんす,たんす,n2,True
3687,3687,淡水,たんすい,たんすい,n2,True
3688,3688,断水,だんすい,だんすい,n2,True
3689,3689,単数,たんすう,たんすう,n2,True
3690,3690,団地,だんち,だんち,n2,True
3691,3691,断定,だんてい,だんてい,n2,True
3692,3692,短編,たんぺん,たんぺん,n2,True
3693,3693,田んぼ,たんぼ,たんぼ,n2,True
3694,3694,誓う,ちかう,ちかう,n2,True
3695,3695,地下水,ちかすい,ちかすい,n2,True
3696,3696,近々,ちかぢか,ちかぢか,n2,True
3697,3697,近づける,ちかづける,ちかづける,n2,True
3698,3698,近寄る,ちかよる,ちかよる,n2,True
3699,3699,力強い,ちからづよい,ちからづよい,n2,True
3700,3700,千切る,ちぎる,ちぎる,n2,True
3701,3701,地質,ちしつ,ちしつ,n2,True
3702,3702,知人,ちじん,ちじん,n2,True
3703,3703,地帯,ちたい,ちたい,n2,True
3704,3704,縮む,ちぢむ,ちぢむ,n2,True
3705,3705,縮める,ちぢめる,ちぢめる,n2,True
3706,3706,縮れる,ちぢれる,ちぢれる,n2,True
3707,3707,チップ,チップ,ちっぷ,n2,False
3708,3708,地点,ちてん,ちてん,n2,True
3709,3709,地名,ちめい,ちめい,n2,True
3710,3710,茶色い,ちゃいろい,ちゃいろい,n2,True
3711,3711,着々,ちゃくちゃく,ちゃくちゃく,n2,True
3712,3712,中間,ちゅうかん,ちゅうかん,n2,True
3713,3713,中旬,ちゅうじゅん,ちゅうじゅん,n2,True
3714,3714,抽象,ちゅうしょう,ちゅうしょう,n2,True
3715,3715,中世,ちゅうせい,ちゅうせい,n2,True
3716,3716,中性,ちゅうせい,ちゅうせい,n2,True
3717,3717,中途,ちゅうと,ちゅうと,n2,True
3718,3718,中年,ちゅうねん,ちゅうねん,n2,True
3719,3719,チョーク,チョーク,ちょーく,n2,False
3720,3720,超過,ちょうか,ちょうか,n2,True
3721,3721,彫刻,ちょうこく,ちょうこく,n2,True
3722,3722,長所,ちょうしょ,ちょうしょ,n2,True
3723,3723,調整,ちょうせい,ちょうせい,n2,True
3724,3724,調節,ちょうせつ,ちょうせつ,n2,True
3725,3725,長短,ちょうたん,ちょうたん,n2,True
3726,3726,頂点,ちょうてん,ちょうてん,n2,True
3727,3727,長男,ちょうなん,ちょうなん,n2,True
3728,3728,長方形,ちょうほうけい,ちょうほうけい,n2,True
3729,3729,調味料,ちょうみりょう,ちょうみりょう,n2,True
3730,3730,直後,ちょくご,ちょくご,n2,True
3731,3731,直線,ちょくせん,ちょくせん,n2,True
3732,3732,直通,ちょくつう,ちょくつう,n2,True
3733,3733,直流,ちょくりゅう,ちょくりゅう,n2,True
3734,3734,貯蔵,ちょぞう,ちょぞう,n2,True
3735,3735,直角,ちょっかく,ちょっかく,n2,True
3736,3736,直径,ちょっけい,ちょっけい,n2,True
3737,3737,散らかす,ちらかす,ちらかす,n2,True
3738,3738,散らかる,ちらかる,ちらかる,n2,True
3739,3739,散らす,ちらす,ちらす,n2,True
3740,3740,ちり紙,ちりがみ,ちりがみ,n2,True
3741,3741,散る,ちる,ちる,n2,True
3742,3742,追加,ついか,ついか,n2,True
3743,3743,序,ついで,ついで,n2,True
3744,3744,通貨,つうか,つうか,n2,True
3745,3745,通勤,つうきん,つうきん,n2,True
3746,3746,通ずる,つうずる,つうずる,n2,True
3747,3747,通知,つうち,つうち,n2,True
3748,3748,通帳,つうちょう,つうちょう,n2,True
3749,3749,通訳,つうやく,つうやく,n2,True
3750,3750,通用,つうよう,つうよう,n2,True
3751,3751,通路,つうろ,つうろ,n2,True
3752,3752,付き合う,つきあう,つきあう,n2,True
3753,3753,突き当たり,つきあたり,つきあたり,n2,True
3754,3754,突き当たる,つきあたる,つきあたる,n2,True
3755,3755,月日,つきひ,つきひ,n2,True
3756,3756,点く,つく,つく,n2,True
3757,3757,突く,つく,つく,n2,True
3758,3758,次ぐ,つぐ,つぐ,n2,True
3759,3759,点ける,つける,つける,n2,True
3760,3760,伝わる,つたわる,つたわる,n2,True
3761,3761,突っ込む,つっこむ,つっこむ,n2,True
3762,3762,努める,つとめる,つとめる,n2,True
3763,3763,綱,つな,つな,n2,True
3764,3764,繋がり,つながり,つながり,n2,True
3765,3765,繋がる,つながる,つながる,n2,True
3766,3766,繋げる,つなげる,つなげる,n2,True
3767,3767,粒,つぶ,つぶ,n2,True
3768,3768,潰す,つぶす,つぶす,n2,True
3769,3769,潰れる,つぶれる,つぶれる,n2,True
3770,3770,躓く,つまずく,つまずく,n2,True
3771,3771,詰まる,つまる,つまる,n2,True
3772,3772,積む,つむ,つむ,n2,True
3773,3773,爪,つめ,つめ,n2,True
3774,3774,艶,つや,つや,n2,True
3775,3775,強気,つよき,つよき,n2,True
3776,3776,釣り合う,つりあう,つりあう,n2,True
3777,3777,吊る,つる,つる,n2,True
3778,3778,吊るす,つるす,つるす,n2,True
3779,3779,テーマ,テーマ,てーま,n2,False
3780,3780,出合い,であい,であい,n2,True
3781,3781,手洗い,てあらい,てあらい,n2,True
3782,3782,定員,ていいん,ていいん,n2,True
